week,state,stringency_index,government_response_index,containment_health_index,economic_support_index,c1_school_closing,c1_flag,c2_workplace_closing,c2_flag,c3_cancel_public_events,c3_flag,c4_restrictions_on_gatherings,c4_flag,c5_close_public_transport,c5_flag,c6_stay_at_home_requirements,c6_flag,c7_movementrestrictions,c7_flag,c8_internationaltravel,e1_income_support,e1_flag,e2_debtrelief,h1_public_information_campaigns,h1_flag,h2_testing_policy,h3_contact_tracing,h6_facial_coverings,h6_flag,h7_vaccination_policy,h7_flag,h8_protection_of_elderly_people,h8_flag,confirmed_cases,confirmed_deaths,region,population_density,urban_percentage,confirmed_cases_discretized,confirmed_deaths_discretized,stringency_index_discretized,government_response_index_discretized,containment_health_index_discretized,economic_support_index_discretized,urban_percentage_discretized,population_density_normalized,population_density_discretized
56,Pennsylvania,54.63,62.65142857142858,64.4542857142857,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.142857142857143,0.7142857142857143,2.857142857142857,1.0,3.0,1.0,282.3509,9.9832,Region3_Philadelphia,285.73,78.7,high,high,3,4,4,3,high,23.57548381749617,low
57,Pennsylvania,54.63,64.17,66.19,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,304.4515,8.4822,Region3_Philadelphia,285.73,78.7,high,high,3,4,4,3,high,23.57548381749617,low
58,Pennsylvania,54.63,64.17,66.19,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,211.8589,6.2463,Region3_Philadelphia,285.73,78.7,high,high,3,4,4,3,high,23.57548381749617,low
59,Pennsylvania,54.63,64.17,66.19,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,186.4515,5.0737,Region3_Philadelphia,285.73,78.7,high,high,3,4,4,3,high,23.57548381749617,low
60,Pennsylvania,54.63,64.17,66.19,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,145.7449,3.9088,Region3_Philadelphia,285.73,78.7,high,high,3,4,4,3,high,23.57548381749617,low
61,Pennsylvania,54.63,64.17,66.19,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,137.763,3.1427,Region3_Philadelphia,285.73,78.7,high,high,3,4,4,3,high,23.57548381749617,low
62,Pennsylvania,43.519999999999996,57.92000000000001,59.050000000000004,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,136.9031,2.8691,Region3_Philadelphia,285.73,78.7,high,high,3,3,3,3,high,23.57548381749617,low
63,Pennsylvania,43.519999999999996,55.24,55.98857142857144,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.7142857142857142,0.8571428571428571,136.6998,1.3759,Region3_Philadelphia,285.73,78.7,high,medium,3,3,3,3,high,23.57548381749617,low
64,Pennsylvania,43.519999999999996,53.75,54.290000000000006,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,159.4571,2.2359,Region3_Philadelphia,285.73,78.7,high,medium,3,3,3,3,high,23.57548381749617,low
65,Pennsylvania,43.519999999999996,53.75,54.290000000000006,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,196.0282,1.5401,Region3_Philadelphia,285.73,78.7,high,medium,3,3,3,3,high,23.57548381749617,low
66,Pennsylvania,43.519999999999996,53.75,54.290000000000006,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,232.9119,1.5792,Region3_Philadelphia,285.73,78.7,high,medium,3,3,3,3,high,23.57548381749617,low
67,Pennsylvania,43.519999999999996,53.75,54.290000000000006,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,237.6573,1.7199,Region3_Philadelphia,285.73,78.7,high,medium,3,3,3,3,high,23.57548381749617,low
68,Pennsylvania,41.13714285714286,54.555714285714295,55.202857142857134,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,4.714285714285714,1.0,1.0,1.0,263.8386,2.1264,Region3_Philadelphia,285.73,78.7,high,medium,3,3,3,3,high,23.57548381749617,low
54,Rhode Island,65.74,72.29,71.89999999999999,75.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,914.1805,9.4587,Region1_Boston,173.53,90.7,high,high,4,4,4,4,high,14.276242178111143,low
55,Rhode Island,65.74,67.60000000000001,66.55,75.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,645.9326,8.9857,Region1_Boston,173.53,90.7,high,high,4,4,4,4,high,14.276242178111143,low
56,Rhode Island,62.56857142857143,69.16714285714285,68.33142857142856,75.0,1.1428571428571428,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.142857142857143,0.7142857142857143,2.0,1.0,3.0,1.0,500.5529,9.7424,Region1_Boston,173.53,90.7,high,high,4,4,4,4,high,14.276242178111143,low
57,Rhode Island,62.040000000000006,70.21,69.52,75.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,444.8413,6.5265,Region1_Boston,173.53,90.7,high,high,4,4,4,4,high,14.276242178111143,low
58,Rhode Island,60.848571428571425,69.54142857142857,68.75714285714285,75.0,1.0,1.0,2.0,1.0,1.0,1.0,3.5714285714285716,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,326.6079,6.7157,Region1_Boston,173.53,90.7,high,high,4,4,4,4,high,14.276242178111143,low
59,Rhode Island,59.26,68.64999999999999,67.74,75.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,277.1391,4.7293,Region1_Boston,173.53,90.7,high,high,3,4,4,4,high,14.276242178111143,low
60,Rhode Island,59.26,68.46857142857144,67.53714285714287,75.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.5714285714285716,1.0,2.5714285714285716,1.0,219.8195,2.4593,Region1_Boston,173.53,90.7,high,high,3,4,4,4,high,14.276242178111143,low
61,Rhode Island,59.26,67.81,66.79,75.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,234.2913,1.3242,Region1_Boston,173.53,90.7,high,medium,3,4,4,4,high,14.276242178111143,low
62,Rhode Island,59.26,67.81,66.79,75.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,236.3722,3.6889,Region1_Boston,173.53,90.7,high,high,3,4,4,4,high,14.276242178111143,low
63,Rhode Island,59.26,66.99285714285715,66.10857142857144,73.21428571428571,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.8571428571428571,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.7142857142857142,0.8571428571428571,225.211,2.4593,Region1_Boston,173.53,90.7,high,high,3,4,4,4,high,14.276242178111143,low
64,Rhode Island,59.26,66.25,66.79,62.5,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,239.9665,2.6484,Region1_Boston,173.53,90.7,high,high,3,4,4,4,high,14.276242178111143,low
65,Rhode Island,59.26,66.25,66.79,62.5,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,258.7892,1.2296,Region1_Boston,173.53,90.7,high,medium,3,4,4,4,high,14.276242178111143,low
66,Rhode Island,59.26,66.25,66.79,62.5,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,234.575,2.0809,Region1_Boston,173.53,90.7,high,medium,3,4,4,4,high,14.276242178111143,low
67,Rhode Island,59.26,66.25,66.79,62.5,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,268.8154,0.8513,Region1_Boston,173.53,90.7,high,medium,3,4,4,4,high,14.276242178111143,low
68,Rhode Island,59.26,66.25,66.79,62.5,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,288.6786,0.8513,Region1_Boston,173.53,90.7,high,medium,3,4,4,4,high,14.276242178111143,low
54,South Carolina,49.07,55.36000000000001,57.92000000000001,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,654.3969,6.8117,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
55,South Carolina,49.07,51.459999999999994,53.449999999999996,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,670.3904,8.4847,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
56,South Carolina,49.07,54.24571428571429,56.64285714285715,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.142857142857143,0.0,2.0,1.0,2.0,1.0,600.3219,6.1743,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
57,South Carolina,49.07,55.89571428571429,58.532857142857154,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,2.4285714285714284,1.0,2.0,1.0,499.143,9.859,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
58,South Carolina,49.07,56.61000000000001,59.35000000000001,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,457.8349,12.1295,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
59,South Carolina,49.07,56.61000000000001,59.35000000000001,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,416.6662,6.9112,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
60,South Carolina,49.07,56.61000000000001,59.35000000000001,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,335.723,6.493,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
61,South Carolina,49.07,56.61000000000001,59.35000000000001,37.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,252.4296,4.4216,Region4_Atlanta,11.78,66.3,high,high,3,3,3,2,medium,0.8702498860387055,low
62,South Carolina,40.07571428571429,53.118571428571435,53.559999999999995,50.0,1.1428571428571428,0.8571428571428571,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,180.0906,4.1428,Region4_Atlanta,11.78,66.3,high,high,3,3,3,3,medium,0.8702498860387055,low
63,South Carolina,39.81,53.62428571428571,54.13999999999999,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,4.0,1.0,1.7142857142857142,0.8571428571428571,150.4938,2.41,Region4_Atlanta,11.78,66.3,high,high,2,3,3,3,medium,0.8702498860387055,low
64,South Carolina,46.16142857142857,57.79428571428571,58.89999999999999,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7142857142857142,0.8571428571428571,0.0,0.0,1.0,0.8571428571428571,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,4.0,1.0,2.0,1.0,162.5436,2.6291,Region4_Atlanta,11.78,66.3,high,high,3,3,3,3,medium,0.8702498860387055,low
65,South Carolina,47.21999999999999,58.38999999999999,59.57999999999999,50.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,4.0,1.0,2.0,1.0,151.7087,2.2905,Region4_Atlanta,11.78,66.3,high,high,3,3,3,3,medium,0.8702498860387055,low
66,South Carolina,45.63428571428572,57.04571428571428,59.58142857142857,39.285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,1.0,3.0,1.0,0.14285714285714285,1.0,2.0,1.0,3.0,2.0,3.0,0.0,4.714285714285714,1.0,2.0,1.0,120.9965,1.4739,Region4_Atlanta,11.78,66.3,medium,medium,3,3,3,2,medium,0.8702498860387055,low
67,South Carolina,38.75428571428572,53.984285714285704,56.332857142857144,37.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,0.8571428571428571,5.0,1.0,2.0,1.0,147.7253,1.5934,Region4_Atlanta,11.78,66.3,high,medium,2,3,3,2,medium,0.8702498860387055,low
68,South Carolina,37.96,53.64999999999999,55.949999999999996,37.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,131.214,1.195,Region4_Atlanta,11.78,66.3,medium,medium,2,3,3,2,medium,0.8702498860387055,low
54,South Dakota,41.67000000000001,45.99,45.42000000000001,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,319.9952,8.2698,Region8_Denver,167.01,56.7,high,high,3,3,3,3,low,13.735858439351869,low
55,South Dakota,41.67000000000001,43.64999999999999,42.74,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,255.6746,8.1549,Region8_Denver,167.01,56.7,high,high,3,3,3,3,low,13.735858439351869,low
56,South Dakota,41.67000000000001,45.32142857142857,44.65428571428572,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.4285714285714286,0.0,2.0,1.0,2.0,1.0,184.2327,5.6281,Region8_Denver,167.01,56.7,high,high,3,3,3,3,low,13.735858439351869,low
57,South Dakota,42.462857142857146,46.435714285714276,45.93000000000001,50.0,1.4285714285714286,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,126.5738,8.3847,Region8_Denver,167.01,56.7,medium,high,3,3,3,3,low,13.735858439351869,low
58,South Dakota,43.519999999999996,47.03000000000001,46.61000000000001,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,112.4463,3.5606,Region8_Denver,167.01,56.7,medium,high,3,3,3,3,low,13.735858439351869,low
59,South Dakota,41.67000000000001,45.99,45.42000000000001,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,124.7361,4.02,Region8_Denver,167.01,56.7,medium,high,3,3,3,3,low,13.735858439351869,low
60,South Dakota,41.67000000000001,45.99,45.42000000000001,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,113.5949,2.1823,Region8_Denver,167.01,56.7,medium,medium,3,3,3,3,low,13.735858439351869,low
61,South Dakota,41.67000000000001,47.24,46.85000000000001,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,128.9859,2.8715,Region8_Denver,167.01,56.7,medium,high,3,3,3,3,low,13.735858439351869,low
62,South Dakota,41.67000000000001,47.24,46.85000000000001,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,133.4653,1.3783,Region8_Denver,167.01,56.7,medium,medium,3,3,3,3,low,13.735858439351869,low
63,South Dakota,41.67000000000001,46.64428571428572,46.16857142857143,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.7142857142857142,0.8571428571428571,118.7635,1.3783,Region8_Denver,167.01,56.7,medium,medium,3,3,3,3,low,13.735858439351869,low
64,South Dakota,41.67000000000001,49.32,49.230000000000004,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,142.8837,1.2634,Region8_Denver,167.01,56.7,high,medium,3,3,3,3,low,13.735858439351869,low
65,South Dakota,41.67000000000001,49.32,49.230000000000004,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,158.1599,1.1486,Region8_Denver,167.01,56.7,high,medium,3,3,3,3,low,13.735858439351869,low
66,South Dakota,40.08,47.09142857142857,48.21,39.285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,1.0,3.0,1.0,0.14285714285714285,1.0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,128.2967,0.5743,Region8_Denver,167.01,56.7,medium,low,3,3,3,2,low,13.735858439351869,low
67,South Dakota,37.96,46.93,48.269999999999996,37.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,154.3696,0.9189,Region8_Denver,167.01,56.7,high,medium,2,3,3,2,low,13.735858439351869,low
68,South Dakota,37.96,46.93,48.269999999999996,37.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,155.1736,0.804,Region8_Denver,167.01,56.7,high,medium,2,3,3,2,low,13.735858439351869,low
54,Tennessee,64.94428571428571,62.73428571428571,64.54571428571428,50.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.7142857142857143,1.0,0.0,1.0,0.2857142857142857,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,679.2306,11.3275,Region4_Atlanta,112.4,66.4,high,high,4,4,4,3,medium,9.209730222535327,low
55,Tennessee,65.27999999999999,59.01,60.300000000000004,50.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,468.7782,9.0322,Region4_Atlanta,112.4,66.4,high,high,4,3,4,3,medium,9.209730222535327,low
56,Tennessee,58.92857142857143,58.228571428571435,59.40571428571429,50.0,2.0,0.0,2.0,0.14285714285714285,1.1428571428571428,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.142857142857143,0.0,2.0,1.0,2.0,1.0,348.7071,6.9753,Region4_Atlanta,112.4,66.4,high,high,3,3,3,3,medium,9.209730222535327,low
57,Tennessee,57.87,58.75,60.0,50.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,285.3329,11.7895,Region4_Atlanta,112.4,66.4,high,high,3,3,3,3,medium,9.209730222535327,low
58,Tennessee,57.87,58.75,60.0,50.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,249.4874,12.2068,Region4_Atlanta,112.4,66.4,high,high,3,3,3,3,medium,9.209730222535327,low
59,Tennessee,57.87,58.75,60.0,50.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,191.0467,6.9157,Region4_Atlanta,112.4,66.4,high,high,3,3,3,3,medium,9.209730222535327,low
60,Tennessee,57.87,58.75,60.0,50.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,115.0483,2.9809,Region4_Atlanta,112.4,66.4,medium,high,3,3,3,3,medium,9.209730222535327,low
61,Tennessee,57.87,58.45285714285715,59.660000000000004,50.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,1.8571428571428572,1.0,147.0633,4.1435,Region4_Atlanta,112.4,66.4,high,high,3,3,3,3,medium,9.209730222535327,low
62,Tennessee,57.87,56.67000000000001,57.62,50.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,126.3907,2.027,Region4_Atlanta,112.4,66.4,medium,medium,3,3,3,3,medium,9.209730222535327,low
63,Tennessee,56.019999999999996,56.57285714285714,57.52,50.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,0.8571428571428571,0.8571428571428571,91.9313,1.3712,Region4_Atlanta,112.4,66.4,medium,medium,3,3,3,3,medium,9.209730222535327,low
